phi1   phi2  phi  COD
90.0  60.0  35.0     99 
 0.0  65.0  35.0     64 
 5.0  65.0  35.0     66 
10.0  65.0  35.0     66 
15.0  65.0  35.0     70 
20.0  65.0  35.0     71 
25.0  65.0  35.0     74 
30.0  65.0  35.0     79 
35.0  65.0  35.0     83 
40.0  65.0  35.0     88 
45.0  65.0  35.0     95 
50.0  65.0  35.0     99 
55.0  65.0  35.0    101 
60.0  65.0  35.0    104 
65.0  65.0  35.0    103 
70.0  65.0  35.0    101 
75.0  65.0  35.0    100 
80.0  65.0  35.0     94 
85.0  65.0  35.0     87 
90.0  65.0  35.0     82 
 0.0  70.0  35.0     72 
 5.0  70.0  35.0     75 
10.0  70.0  35.0     78 
15.0  70.0  35.0     82 
20.0  70.0  35.0     82 
25.0  70.0  35.0     89 
30.0  70.0  35.0     93 
35.0  70.0  35.0     99 
40.0  70.0  35.0    105 
45.0  70.0  35.0    105 
50.0  70.0  35.0    106 
55.0  70.0  35.0    109 
60.0  70.0  35.0    104 
65.0  70.0  35.0    103 
70.0  70.0  35.0     94 
75.0  70.0  35.0     90 
80.0  70.0  35.0     85 
85.0  70.0  35.0     81 
90.0  70.0  35.0     76 
 0.0  75.0  35.0     76 
 5.0  75.0  35.0     79 
10.0  75.0  35.0     85 
15.0  75.0  35.0     85 
20.0  75.0  35.0     90 
25.0  75.0  35.0     96 
30.0  75.0  35.0    103 
35.0  75.0  35.0    110 
40.0  75.0  35.0    114 
45.0  75.0  35.0    114 
50.0  75.0  35.0    118 
55.0  75.0  35.0    113 
60.0  75.0  35.0    112 
65.0  75.0  35.0    101 
70.0  75.0  35.0     96 
75.0  75.0  35.0     88 
80.0  75.0  35.0     84 
85.0  75.0  35.0     77 
90.0  75.0  35.0     75 
 0.0  80.0  35.0    142 
 5.0  80.0  35.0    149 
10.0  80.0  35.0    148 
15.0  80.0  35.0    151 
20.0  80.0  35.0    157 
25.0  80.0  35.0    172 
30.0  80.0  35.0    179 
35.0  80.0  35.0    183 
40.0  80.0  35.0    188 
45.0  80.0  35.0    186 
50.0  80.0  35.0    183 
55.0  80.0  35.0    166 
60.0  80.0  35.0    155 
65.0  80.0  35.0    139 
70.0  80.0  35.0    131 
75.0  80.0  35.0    122 
80.0  80.0  35.0    114 
85.0  80.0  35.0    109 
90.0  80.0  35.0    107 
 0.0  85.0  35.0    134 
 5.0  85.0  35.0    142 
10.0  85.0  35.0    146 
15.0  85.0  35.0    145 
20.0  85.0  35.0    153 
25.0  85.0  35.0    160 
30.0  85.0  35.0    166 
35.0  85.0  35.0    169 
40.0  85.0  35.0    168 
45.0  85.0  35.0    167 
50.0  85.0  35.0    155 
55.0  85.0  35.0    141 
60.0  85.0  35.0    133 
65.0  85.0  35.0    122 
70.0  85.0  35.0    113 
75.0  85.0  35.0    107 
80.0  85.0  35.0    101 
85.0  85.0  35.0     99 
90.0  85.0  35.0     99 
 0.0  90.0  35.0    153 
 5.0  90.0  35.0    150 
10.0  90.0  35.0    151 
15.0  90.0  35.0    151 
20.0  90.0  35.0    156 
25.0  90.0  35.0    161 
30.0  90.0  35.0    162 
35.0  90.0  35.0    163 
40.0  90.0  35.0    162 
45.0  90.0  35.0    152 
50.0  90.0  35.0    139 
55.0  90.0  35.0    128 
60.0  90.0  35.0    121 
65.0  90.0  35.0    110 
70.0  90.0  35.0    107 
75.0  90.0  35.0    102 
80.0  90.0  35.0    100 
85.0  90.0  35.0     98 
90.0  90.0  35.0    100 
 0.0   0.0  40.0    183 
 5.0   0.0  40.0    182 
10.0   0.0  40.0    190 
15.0   0.0  40.0    200 
20.0   0.0  40.0    213 
25.0   0.0  40.0    225 
30.0   0.0  40.0    230 
35.0   0.0  40.0    228 
40.0   0.0  40.0    219 
45.0   0.0  40.0    202 
50.0   0.0  40.0    182 
55.0   0.0  40.0    160 
60.0   0.0  40.0    145 
65.0   0.0  40.0    132 
70.0   0.0  40.0    120 
75.0   0.0  40.0    114 
80.0   0.0  40.0    108 
85.0   0.0  40.0    109 
90.0   0.0  40.0    108 
 0.0   5.0  40.0    194 
 5.0   5.0  40.0    193 
10.0   5.0  40.0    202 
15.0   5.0  40.0    211 
20.0   5.0  40.0    222 
25.0   5.0  40.0    228 
30.0   5.0  40.0    234 
35.0   5.0  40.0    236 
40.0   5.0  40.0    220 
45.0   5.0  40.0    200 
50.0   5.0  40.0    184 
55.0   5.0  40.0    164 
60.0   5.0  40.0    152 
65.0   5.0  40.0    135 
70.0   5.0  40.0    128 
75.0   5.0  40.0    117 
80.0   5.0  40.0    112 
85.0   5.0  40.0    112 
90.0   5.0  40.0    111 
 0.0  10.0  40.0    188 
 5.0  10.0  40.0    189 
10.0  10.0  40.0    196 
15.0  10.0  40.0    201 
20.0  10.0  40.0    208 
25.0  10.0  40.0    207 
30.0  10.0  40.0    201 
35.0  10.0  40.0    186 
40.0  10.0  40.0    178 
45.0  10.0  40.0    163 
50.0  10.0  40.0    152 
55.0  10.0  40.0    144 
60.0  10.0  40.0    136 
65.0  10.0  40.0    127 
70.0  10.0  40.0    121 
75.0  10.0  40.0    122 
80.0  10.0  40.0    120 
85.0  10.0  40.0    125 
90.0  10.0  40.0    128 
 0.0  15.0  40.0    110 
 5.0  15.0  40.0    112 
10.0  15.0  40.0    116 
15.0  15.0  40.0    119 
20.0  15.0  40.0    118 
25.0  15.0  40.0    119 
30.0  15.0  40.0    113 
35.0  15.0  40.0    107 
40.0  15.0  40.0    102 
45.0  15.0  40.0     97 
50.0  15.0  40.0     93 
55.0  15.0  40.0     89 
60.0  15.0  40.0     87 
65.0  15.0  40.0     84 
70.0  15.0  40.0     82 
75.0  15.0  40.0     80 
80.0  15.0  40.0     81 
85.0  15.0  40.0     82 
90.0  15.0  40.0     87 
 0.0  20.0  40.0    107 
 5.0  20.0  40.0    111 
10.0  20.0  40.0    114 
15.0  20.0  40.0    114 
20.0  20.0  40.0    116 
25.0  20.0  40.0    110 
30.0  20.0  40.0    109 
35.0  20.0  40.0    103 
40.0  20.0  40.0    101 
45.0  20.0  40.0     97 
50.0  20.0  40.0     96 
55.0  20.0  40.0     93 
60.0  20.0  40.0     91 
65.0  20.0  40.0     92 
70.0  20.0  40.0     90 
75.0  20.0  40.0     89 
80.0  20.0  40.0     94 
85.0  20.0  40.0    100 
90.0  20.0  40.0    106 
 0.0  25.0  40.0    104 
 5.0  25.0  40.0    107 
10.0  25.0  40.0    108 
15.0  25.0  40.0    109 
20.0  25.0  40.0    103 
25.0  25.0  40.0    103 
30.0  25.0  40.0    101 
35.0  25.0  40.0    100 
40.0  25.0  40.0     98 
45.0  25.0  40.0     98 
50.0  25.0  40.0     96 
55.0  25.0  40.0     95 
60.0  25.0  40.0     95 
65.0  25.0  40.0     91 
70.0  25.0  40.0     89 
75.0  25.0  40.0     94 
80.0  25.0  40.0     98 
85.0  25.0  40.0    103 
90.0  25.0  40.0    110 
 0.0  30.0  40.0     76 
 5.0  30.0  40.0     76 
10.0  30.0  40.0     76 
15.0  30.0  40.0     74 
20.0  30.0  40.0     71 
25.0  30.0  40.0     69 
30.0  30.0  40.0     67 
35.0  30.0  40.0     66 
40.0  30.0  40.0     66 
45.0  30.0  40.0     66 
50.0  30.0  40.0     65 
55.0  30.0  40.0     67 
60.0  30.0  40.0     67 
65.0  30.0  40.0     68 
70.0  30.0  40.0     70 
75.0  30.0  40.0     73 
80.0  30.0  40.0     74 
85.0  30.0  40.0     79 
90.0  30.0  40.0     83 
 0.0  35.0  40.0     75 
 5.0  35.0  40.0     77 
10.0  35.0  40.0     73 
15.0  35.0  40.0     72 
20.0  35.0  40.0     74 
25.0  35.0  40.0     72 
30.0  35.0  40.0     73 
35.0  35.0  40.0     73 
40.0  35.0  40.0     77 
45.0  35.0  40.0     73 
50.0  35.0  40.0     72 
55.0  35.0  40.0     74 
60.0  35.0  40.0     74 
65.0  35.0  40.0     73 
70.0  35.0  40.0     76 
75.0  35.0  40.0     76 
80.0  35.0  40.0     79 
85.0  35.0  40.0     81 
90.0  35.0  40.0     82 
 0.0  40.0  40.0     79 
 5.0  40.0  40.0     78 
10.0  40.0  40.0     77 
15.0  40.0  40.0     78 
20.0  40.0  40.0     77 
25.0  40.0  40.0     75 
30.0  40.0  40.0     82 
35.0  40.0  40.0     82 
40.0  40.0  40.0     84 
45.0  40.0  40.0     81 
50.0  40.0  40.0     86 
55.0  40.0  40.0     83 
60.0  40.0  40.0     88 
65.0  40.0  40.0     88 
70.0  40.0  40.0     88 
75.0  40.0  40.0     92 
80.0  40.0  40.0     93 
85.0  40.0  40.0     97 
90.0  40.0  40.0     98 
 0.0  45.0  40.0     80 
 5.0  45.0  40.0     82 
10.0  45.0  40.0     83 
15.0  45.0  40.0     84 
20.0  45.0  40.0     83 
25.0  45.0  40.0     87 
30.0  45.0  40.0     87 
35.0  45.0  40.0     87 
40.0  45.0  40.0     87 
45.0  45.0  40.0     87 
50.0  45.0  40.0     88 
55.0  45.0  40.0     90 
60.0  45.0  40.0     93 
65.0  45.0  40.0     92 
70.0  45.0  40.0     96 
75.0  45.0  40.0    100 
80.0  45.0  40.0     98 
85.0  45.0  40.0    101 
90.0  45.0  40.0    104 
 0.0  50.0  40.0     79 
 5.0  50.0  40.0     81 
10.0  50.0  40.0     83 
15.0  50.0  40.0     84 
20.0  50.0  40.0     85 
25.0  50.0  40.0     90 
30.0  50.0  40.0     93 
35.0  50.0  40.0     88 
40.0  50.0  40.0     88 
45.0  50.0  40.0     87 
50.0  50.0  40.0     87 
55.0  50.0  40.0     86 
60.0  50.0  40.0     89 
65.0  50.0  40.0     87 
70.0  50.0  40.0     90 
75.0  50.0  40.0     94 
80.0  50.0  40.0     95 
85.0  50.0  40.0     98 
90.0  50.0  40.0     98 
 0.0  55.0  40.0     75 
 5.0  55.0  40.0     77 
10.0  55.0  40.0     79 
15.0  55.0  40.0     77 
20.0  55.0  40.0     80 
25.0  55.0  40.0     83 
30.0  55.0  40.0     79 
35.0  55.0  40.0     78 
40.0  55.0  40.0     81 
45.0  55.0  40.0     82 
50.0  55.0  40.0     83 
55.0  55.0  40.0     87 
60.0  55.0  40.0     87 
65.0  55.0  40.0     88 
70.0  55.0  40.0     89 
75.0  55.0  40.0     90 
80.0  55.0  40.0     85 
85.0  55.0  40.0     86 
90.0  55.0  40.0     82 
 0.0  60.0  40.0     76 
 5.0  60.0  40.0     75 
10.0  60.0  40.0     75 
15.0  60.0  40.0     76 
20.0  60.0  40.0     75 
25.0  60.0  40.0     76 
30.0  60.0  40.0     74 
35.0  60.0  40.0     76 
40.0  60.0  40.0     78 
45.0  60.0  40.0     80 
50.0  60.0  40.0     85 
55.0  60.0  40.0     88 
60.0  60.0  40.0     89 
65.0  60.0  40.0     91 
70.0  60.0  40.0     93 
75.0  60.0  40.0     94 
80.0  60.0  40.0     93 
85.0  60.0  40.0     89 
90.0  60.0  40.0     83 
 0.0  65.0  40.0    104 
 5.0  65.0  40.0    100 
10.0  65.0  40.0     96 
15.0  65.0  40.0     96 
20.0  65.0  40.0     98 
25.0  65.0  40.0    102 
30.0  65.0  40.0    109 
35.0  65.0  40.0    117 
40.0  65.0  40.0    125 
45.0  65.0  40.0    134 
50.0  65.0  40.0    140 
55.0  65.0  40.0    138 
60.0  65.0  40.0    145 
65.0  65.0  40.0    141 
70.0  65.0  40.0    141 
75.0  65.0  40.0    132 
80.0  65.0  40.0    127 
85.0  65.0  40.0    115 
90.0  65.0  40.0    110 
 0.0  70.0  40.0    107 
 5.0  70.0  40.0    104 
10.0  70.0  40.0    104 
15.0  70.0  40.0    103 
20.0  70.0  40.0    110 
25.0  70.0  40.0    117 
30.0  70.0  40.0    130 
35.0  70.0  40.0    137 
40.0  70.0  40.0    152 
45.0  70.0  40.0    159 
50.0  70.0  40.0    161 
55.0  70.0  40.0    164 
60.0  70.0  40.0    164 
65.0  70.0  40.0    159 
70.0  70.0  40.0    144 
75.0  70.0  40.0    137 
80.0  70.0  40.0    126 
85.0  70.0  40.0    115 
90.0  70.0  40.0    106 
 0.0  75.0  40.0    110 
 5.0  75.0  40.0    106 
10.0  75.0  40.0    106 
15.0  75.0  40.0    108 
20.0  75.0  40.0    116 
25.0  75.0  40.0    127 
30.0  75.0  40.0    137 
35.0  75.0  40.0    143 
40.0  75.0  40.0    149 
45.0  75.0  40.0    148 
50.0  75.0  40.0    146 
55.0  75.0  40.0    143 
60.0  75.0  40.0    133 
65.0  75.0  40.0    118 
70.0  75.0  40.0    112 
75.0  75.0  40.0    107 
80.0  75.0  40.0     97 
85.0  75.0  40.0     95 
90.0  75.0  40.0     87 
 0.0  80.0  40.0    188 
 5.0  80.0  40.0    190 
10.0  80.0  40.0    190 
15.0  80.0  40.0    205 
20.0  80.0  40.0    219 
25.0  80.0  40.0    239 
30.0  80.0  40.0    254 
35.0  80.0  40.0    269 
40.0  80.0  40.0    287 
45.0  80.0  40.0    286 
50.0  80.0  40.0    277 
55.0  80.0  40.0    258 
60.0  80.0  40.0    230 
65.0  80.0  40.0    201 
70.0  80.0  40.0    184 
75.0  80.0  40.0    160 
80.0  80.0  40.0    141 
85.0  80.0  40.0    133 
90.0  80.0  40.0    128 
 0.0  85.0  40.0    194 
 5.0  85.0  40.0    194 
10.0  85.0  40.0    205 
15.0  85.0  40.0    219 
20.0  85.0  40.0    228 
25.0  85.0  40.0    245 
30.0  85.0  40.0    257 
35.0  85.0  40.0    258 
40.0  85.0  40.0    256 
45.0  85.0  40.0    247 
50.0  85.0  40.0    224 
55.0  85.0  40.0    196 
60.0  85.0  40.0    181 
65.0  85.0  40.0    154 
70.0  85.0  40.0    137 
75.0  85.0  40.0    124 
80.0  85.0  40.0    118 
85.0  85.0  40.0    115 
90.0  85.0  40.0    111 
 0.0  90.0  40.0    183 
 5.0  90.0  40.0    182 
10.0  90.0  40.0    190 
15.0  90.0  40.0    200 
20.0  90.0  40.0    213 
25.0  90.0  40.0    225 
30.0  90.0  40.0    230 
35.0  90.0  40.0    228 
40.0  90.0  40.0    219 
45.0  90.0  40.0    202 
50.0  90.0  40.0    182 
55.0  90.0  40.0    160 
60.0  90.0  40.0    145 
65.0  90.0  40.0    132 
70.0  90.0  40.0    120 
75.0  90.0  40.0    114 
80.0  90.0  40.0    108 
85.0  90.0  40.0    109 
90.0  90.0  40.0    108 
 0.0   0.0  45.0    196 
 5.0   0.0  45.0    204 
10.0   0.0  45.0    218 
15.0   0.0  45.0    228 
20.0   0.0  45.0    243 
25.0   0.0  45.0    257 
30.0   0.0  45.0    269 
35.0   0.0  45.0    268 
40.0   0.0  45.0    253 
45.0   0.0  45.0    229 
50.0   0.0  45.0    201 
55.0   0.0  45.0    178 
60.0   0.0  45.0    158 
65.0   0.0  45.0    146 
70.0   0.0  45.0    127 
75.0   0.0  45.0    123 
80.0   0.0  45.0    118 
85.0   0.0  45.0    119 
90.0   0.0  45.0    114 
 0.0   5.0  45.0    178 
 5.0   5.0  45.0    183 
10.0   5.0  45.0    186 
15.0   5.0  45.0    196 
20.0   5.0  45.0    207 
25.0   5.0  45.0    213 
30.0   5.0  45.0    217 
35.0   5.0  45.0    205 
40.0   5.0  45.0    198 
45.0   5.0  45.0    185 
50.0   5.0  45.0    163 
55.0   5.0  45.0    146 
60.0   5.0  45.0    134 
65.0   5.0  45.0    124 
70.0   5.0  45.0    113 
75.0   5.0  45.0    109 
80.0   5.0  45.0    107 
85.0   5.0  45.0    102 
90.0   5.0  45.0    104 
 0.0  10.0  45.0    184 
 5.0  10.0  45.0    191 
10.0  10.0  45.0    200 
15.0  10.0  45.0    201 
20.0  10.0  45.0    211 
25.0  10.0  45.0    212 
30.0  10.0  45.0    203 
35.0  10.0  45.0    195 
40.0  10.0  45.0    180 
45.0  10.0  45.0    162 
50.0  10.0  45.0    148 
55.0  10.0  45.0    135 
60.0  10.0  45.0    125 
65.0  10.0  45.0    115 
70.0  10.0  45.0    109 
75.0  10.0  45.0    107 
80.0  10.0  45.0    104 
85.0  10.0  45.0    104 
90.0  10.0  45.0    105 
 0.0  15.0  45.0    103 
 5.0  15.0  45.0    109 
10.0  15.0  45.0    116 
15.0  15.0  45.0    119 
20.0  15.0  45.0    120 
25.0  15.0  45.0    119 
30.0  15.0  45.0    118 
35.0  15.0  45.0    113 
40.0  15.0  45.0    101 
45.0  15.0  45.0     99 
50.0  15.0  45.0     92 
55.0  15.0  45.0     88 
60.0  15.0  45.0     83 
65.0  15.0  45.0     84 
70.0  15.0  45.0     79 
75.0  15.0  45.0     77 
80.0  15.0  45.0     78 
85.0  15.0  45.0     77 
90.0  15.0  45.0     79 
 0.0  20.0  45.0    100 
 5.0  20.0  45.0    104 
10.0  20.0  45.0    112 
15.0  20.0  45.0    110 
20.0  20.0  45.0    113 
25.0  20.0  45.0    111 
30.0  20.0  45.0    109 
35.0  20.0  45.0    102 
40.0  20.0  45.0     98 
45.0  20.0  45.0     95 
50.0  20.0  45.0     91 
55.0  20.0  45.0     87 
60.0  20.0  45.0     84 
65.0  20.0  45.0     85 
70.0  20.0  45.0     80 
75.0  20.0  45.0     80 
80.0  20.0  45.0     84 
85.0  20.0  45.0     84 
90.0  20.0  45.0     86 
 0.0  25.0  45.0     89 
 5.0  25.0  45.0     90 
10.0  25.0  45.0     89 
15.0  25.0  45.0     91 
20.0  25.0  45.0     89 
25.0  25.0  45.0     88 
30.0  25.0  45.0     87 
35.0  25.0  45.0     88 
40.0  25.0  45.0     85 
45.0  25.0  45.0     86 
50.0  25.0  45.0     82 
55.0  25.0  45.0     80 
60.0  25.0  45.0     77 
65.0  25.0  45.0     77 
70.0  25.0  45.0     75 
75.0  25.0  45.0     76 
80.0  25.0  45.0     78 
85.0  25.0  45.0     82 
90.0  25.0  45.0     85 
 0.0  30.0  45.0     84 
 5.0  30.0  45.0     82 
10.0  30.0  45.0     86 
15.0  30.0  45.0     85 
20.0  30.0  45.0     83 
25.0  30.0  45.0     85 
30.0  30.0  45.0     84 
35.0  30.0  45.0     82 
40.0  30.0  45.0     79 
45.0  30.0  45.0     78 
50.0  30.0  45.0     75 
55.0  30.0  45.0     71 
60.0  30.0  45.0     71 
65.0  30.0  45.0     73 
70.0  30.0  45.0     73 
75.0  30.0  45.0     74 
80.0  30.0  45.0     79 
85.0  30.0  45.0     86 
90.0  30.0  45.0     90 
 0.0  35.0  45.0     94 
 5.0  35.0  45.0     98 
10.0  35.0  45.0     98 
15.0  35.0  45.0     99 
20.0  35.0  45.0    106 
25.0  35.0  45.0    109 
30.0  35.0  45.0    112 
35.0  35.0  45.0    113 
40.0  35.0  45.0    108 
45.0  35.0  45.0    103 
50.0  35.0  45.0     97 
55.0  35.0  45.0     92 
60.0  35.0  45.0     92 
65.0  35.0  45.0     92 
70.0  35.0  45.0     86 
75.0  35.0  45.0     89 
80.0  35.0  45.0     94 
85.0  35.0  45.0     98 
90.0  35.0  45.0    100 
 0.0  40.0  45.0     86 
 5.0  40.0  45.0     87 
10.0  40.0  45.0     88 
15.0  40.0  45.0     91 
20.0  40.0  45.0     93 
25.0  40.0  45.0     96 
30.0  40.0  45.0     98 
35.0  40.0  45.0     98 
40.0  40.0  45.0     96 
45.0  40.0  45.0     91 
50.0  40.0  45.0     85 
55.0  40.0  45.0     84 
60.0  40.0  45.0     82 
65.0  40.0  45.0     81 
70.0  40.0  45.0     79 
75.0  40.0  45.0     84 
80.0  40.0  45.0     87 
85.0  40.0  45.0     89 
90.0  40.0  45.0     92 
 0.0  45.0  45.0     64 
 5.0  45.0  45.0     64 
10.0  45.0  45.0     66 
15.0  45.0  45.0     65 
20.0  45.0  45.0     67 
25.0  45.0  45.0     69 
30.0  45.0  45.0     72 
35.0  45.0  45.0     70 
40.0  45.0  45.0     69 
45.0  45.0  45.0     67 
50.0  45.0  45.0     66 
55.0  45.0  45.0     66 
60.0  45.0  45.0     66 
65.0  45.0  45.0     67 
70.0  45.0  45.0     66 
75.0  45.0  45.0     67 
80.0  45.0  45.0     68 
85.0  45.0  45.0     68 
90.0  45.0  45.0     69 
 0.0  50.0  45.0     86 
 5.0  50.0  45.0     87 
10.0  50.0  45.0     86 
15.0  50.0  45.0     83 
20.0  50.0  45.0     87 
25.0  50.0  45.0     86 
30.0  50.0  45.0     87 
35.0  50.0  45.0     91 
40.0  50.0  45.0     88 
45.0  50.0  45.0     91 
50.0  50.0  45.0     93 
55.0  50.0  45.0     96 
60.0  50.0  45.0     95 
65.0  50.0  45.0     96 
70.0  50.0  45.0     98 
75.0  50.0  45.0     98 
80.0  50.0  45.0     97 
85.0  50.0  45.0     95 
90.0  50.0  45.0     92 
 0.0  55.0  45.0     94 
 5.0  55.0  45.0     96 
10.0  55.0  45.0     95 
15.0  55.0  45.0     92 
20.0  55.0  45.0     95 
25.0  55.0  45.0     96 
30.0  55.0  45.0     95 
35.0  55.0  45.0     99 
40.0  55.0  45.0     98 
45.0  55.0  45.0    102 
50.0  55.0  45.0    107 
55.0  55.0  45.0    107 
60.0  55.0  45.0    106 
65.0  55.0  45.0    109 
70.0  55.0  45.0    105 
75.0  55.0  45.0    107 
80.0  55.0  45.0    105 
85.0  55.0  45.0    107 
90.0  55.0  45.0    100 
 0.0  60.0  45.0     84 
 5.0  60.0  45.0     81 
10.0  60.0  45.0     79 
15.0  60.0  45.0     74 
20.0  60.0  45.0     77 
25.0  60.0  45.0     75 
30.0  60.0  45.0     76 
35.0  60.0  45.0     80 
40.0  60.0  45.0     84 
45.0  60.0  45.0     88 
50.0  60.0  45.0     92 
55.0  60.0  45.0     92 
60.0  60.0  45.0     94 
65.0  60.0  45.0     97 
70.0  60.0  45.0     94 
75.0  60.0  45.0     98 
80.0  60.0  45.0    100 
85.0  60.0  45.0     96 
90.0  60.0  45.0     90 
 0.0  65.0  45.0     89 
 5.0  65.0  45.0     86 
10.0  65.0  45.0     82 
15.0  65.0  45.0     81 
20.0  65.0  45.0     83 
25.0  65.0  45.0     83 
30.0  65.0  45.0     86 
35.0  65.0  45.0     91 
40.0  65.0  45.0     94 
45.0  65.0  45.0    100 
50.0  65.0  45.0    101 
55.0  65.0  45.0    101 
60.0  65.0  45.0    102 
65.0  65.0  45.0    101 
70.0  65.0  45.0     99 
75.0  65.0  45.0     95 
80.0  65.0  45.0     93 
85.0  65.0  45.0     89 
90.0  65.0  45.0     85 
 0.0  70.0  45.0    100 
 5.0  70.0  45.0     93 
10.0  70.0  45.0     94 
15.0  70.0  45.0     93 
20.0  70.0  45.0     96 
25.0  70.0  45.0    100 
30.0  70.0  45.0    106 
35.0  70.0  45.0    111 
40.0  70.0  45.0    116 
45.0  70.0  45.0    118 
50.0  70.0  45.0    119 
55.0  70.0  45.0    119 
60.0  70.0  45.0    116 
65.0  70.0  45.0    111 
70.0  70.0  45.0    103 
75.0  70.0  45.0    101 
80.0  70.0  45.0     95 
85.0  70.0  45.0     90 
90.0  70.0  45.0     86 
 0.0  75.0  45.0    103 
 5.0  75.0  45.0     95 
10.0  75.0  45.0     97 
15.0  75.0  45.0     96 
20.0  75.0  45.0    103 
25.0  75.0  45.0    108 
30.0  75.0  45.0    115 
35.0  75.0  45.0    119 
40.0  75.0  45.0    119 
45.0  75.0  45.0    122 
50.0  75.0  45.0    121 
55.0  75.0  45.0    113 
60.0  75.0  45.0    104 
65.0  75.0  45.0     99 
70.0  75.0  45.0     93 
75.0  75.0  45.0     88 
80.0  75.0  45.0     86 
85.0  75.0  45.0     86 
90.0  75.0  45.0     79 
 0.0  80.0  45.0    184 
 5.0  80.0  45.0    183 
10.0  80.0  45.0    182 
15.0  80.0  45.0    182 
20.0  80.0  45.0    189 
25.0  80.0  45.0    197 
30.0  80.0  45.0    201 
35.0  80.0  45.0    211 
40.0  80.0  45.0    212 
45.0  80.0  45.0    204 
50.0  80.0  45.0    198 
55.0  80.0  45.0    179 
60.0  80.0  45.0    164 
65.0  80.0  45.0    150 
70.0  80.0  45.0    137 
75.0  80.0  45.0    125 
80.0  80.0  45.0    115 
85.0  80.0  45.0    110 
90.0  80.0  45.0    105 
 0.0  85.0  45.0    178 
 5.0  85.0  45.0    180 
10.0  85.0  45.0    179 
15.0  85.0  45.0    184 
20.0  85.0  45.0    191 
25.0  85.0  45.0    204 
30.0  85.0  45.0    210 
35.0  85.0  45.0    215 
40.0  85.0  45.0    212 
45.0  85.0  45.0    203 
50.0  85.0  45.0    183 
55.0  85.0  45.0    171 
60.0  85.0  45.0    146 
65.0  85.0  45.0    139 
70.0  85.0  45.0    125 
75.0  85.0  45.0    114 
80.0  85.0  45.0    110 
85.0  85.0  45.0    104 
90.0  85.0  45.0    104 
 0.0  90.0  45.0    196 
 5.0  90.0  45.0    204 
10.0  90.0  45.0    218 
15.0  90.0  45.0    228 
20.0  90.0  45.0    243 
25.0  90.0  45.0    257 
30.0  90.0  45.0    269 
35.0  90.0  45.0    268 
40.0  90.0  45.0    253 
45.0  90.0  45.0    229 
50.0  90.0  45.0    201 
55.0  90.0  45.0    178 
60.0  90.0  45.0    158 
65.0  90.0  45.0    146 
70.0  90.0  45.0    127 
75.0  90.0  45.0    123 
80.0  90.0  45.0    118 
85.0  90.0  45.0    119 
90.0  90.0  45.0    114 
 0.0   0.0  50.0    183 
 5.0   0.0  50.0    182 
10.0   0.0  50.0    190 
15.0   0.0  50.0    200 
20.0   0.0  50.0    213 
25.0   0.0  50.0    225 
30.0   0.0  50.0    230 
35.0   0.0  50.0    228 
40.0   0.0  50.0    219 
45.0   0.0  50.0    202 
50.0   0.0  50.0    182 
55.0   0.0  50.0    160 
60.0   0.0  50.0    145 
65.0   0.0  50.0    132 
70.0   0.0  50.0    120 
75.0   0.0  50.0    114 
80.0   0.0  50.0    108 
85.0   0.0  50.0    109 
90.0   0.0  50.0    108 
 0.0   5.0  50.0    192 
 5.0   5.0  50.0    208 
10.0   5.0  50.0    223 
15.0   5.0  50.0    233 
20.0   5.0  50.0    248 
25.0   5.0  50.0    264 
30.0   5.0  50.0    260 
35.0   5.0  50.0    249 
40.0   5.0  50.0    237 
45.0   5.0  50.0    218 
50.0   5.0  50.0    190 
55.0   5.0  50.0    174 
60.0   5.0  50.0    151 
65.0   5.0  50.0    136 
70.0   5.0  50.0    122 
75.0   5.0  50.0    118 
80.0   5.0  50.0    116 
85.0   5.0  50.0    113 
90.0   5.0  50.0    112 
 0.0  10.0  50.0    108 
 5.0  10.0  50.0    119 
10.0  10.0  50.0    130 
15.0  10.0  50.0    140 
20.0  10.0  50.0    147 
25.0  10.0  50.0    152 
30.0  10.0  50.0    149 
35.0  10.0  50.0    146 
40.0  10.0  50.0    141 
45.0  10.0  50.0    124 
50.0  10.0  50.0    115 
55.0  10.0  50.0    107 
60.0  10.0  50.0    100 
65.0  10.0  50.0     94 
70.0  10.0  50.0     91 
75.0  10.0  50.0     85 
80.0  10.0  50.0     79 
85.0  10.0  50.0     80 
90.0  10.0  50.0     79 
 0.0  15.0  50.0    119 
 5.0  15.0  50.0    128 
10.0  15.0  50.0    139 
15.0  15.0  50.0    145 
20.0  15.0  50.0    147 
25.0  15.0  50.0    147 
30.0  15.0  50.0    142 
35.0  15.0  50.0    137 
40.0  15.0  50.0    121 
45.0  15.0  50.0    115 
50.0  15.0  50.0    108 
55.0  15.0  50.0    102 
60.0  15.0  50.0     97 
65.0  15.0  50.0     93 
70.0  15.0  50.0     89 
75.0  15.0  50.0     82 
80.0  15.0  50.0     83 
85.0  15.0  50.0     81 
90.0  15.0  50.0     85 
 0.0  20.0  50.0    106 
 5.0  20.0  50.0    111 
10.0  20.0  50.0    114 
15.0  20.0  50.0    119 
20.0  20.0  50.0    119 
25.0  20.0  50.0    120 
30.0  20.0  50.0    119 
35.0  20.0  50.0    115 
40.0  20.0  50.0    114 
45.0  20.0  50.0    107 
50.0  20.0  50.0    104 
55.0  20.0  50.0     98 
